"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"30.11.2006","1.400,60","1.399,50","1.406,30","1.393,80","","0,08%"
"29.11.2006","1.399,50","1.386,10","1.401,10","1.386,10","","0,92%"
"28.11.2006","1.386,70","1.381,60","1.387,90","1.377,80","","0,35%"
"27.11.2006","1.381,90","1.401,00","1.401,00","1.381,40","","-1,36%"
"24.11.2006","1.401,00","1.405,90","1.405,90","1.399,20","","-0,36%"
"22.11.2006","1.406,10","1.402,70","1.407,90","1.402,30","","0,24%"
"21.11.2006","1.402,80","1.400,40","1.403,50","1.400,00","","0,16%"
"20.11.2006","1.400,50","1.401,20","1.404,40","1.397,80","","-0,05%"
"17.11.2006","1.401,20","1.399,80","1.401,20","1.394,50","","0,10%"
"16.11.2006","1.399,80","1.396,50","1.403,80","1.396,50","","0,23%"
"15.11.2006","1.396,60","1.392,90","1.401,30","1.392,10","","0,24%"
"14.11.2006","1.393,20","1.384,40","1.394,50","1.379,10","","0,64%"
"13.11.2006","1.384,40","1.380,60","1.387,60","1.378,80","","0,25%"
"10.11.2006","1.380,90","1.378,30","1.381,00","1.375,60","","0,19%"
"09.11.2006","1.378,30","1.385,40","1.388,90","1.377,30","","-0,53%"
"08.11.2006","1.385,70","1.382,50","1.388,60","1.376,30","","0,21%"
"07.11.2006","1.382,80","1.379,80","1.388,20","1.379,20","","0,22%"
"06.11.2006","1.379,80","1.364,30","1.381,40","1.364,30","","1,14%"
"03.11.2006","1.364,30","1.367,30","1.371,70","1.361,00","","-0,22%"
"02.11.2006","1.367,30","1.367,40","1.368,40","1.362,20","","-0,04%"
"01.11.2006","1.367,80","1.377,80","1.382,00","1.366,30","","-0,73%"
"31.10.2006","1.377,90","1.377,90","1.381,20","1.372,20","","0,00%"
"30.10.2006","1.377,90","1.377,30","1.381,20","1.373,50","","0,04%"
"27.10.2006","1.377,30","1.388,90","1.388,90","1.375,80","","-0,85%"
"26.10.2006","1.389,10","1.382,20","1.389,50","1.379,50","","0,50%"
"25.10.2006","1.382,20","1.377,40","1.383,60","1.376,00","","0,35%"
"24.10.2006","1.377,40","1.377,00","1.377,80","1.372,40","","0,03%"
"23.10.2006","1.377,00","1.368,60","1.377,40","1.363,90","","0,61%"
"20.10.2006","1.368,60","1.366,90","1.368,70","1.362,10","","0,12%"
"19.10.2006","1.367,00","1.366,00","1.368,10","1.362,10","","0,07%"
"18.10.2006","1.366,00","1.363,90","1.372,90","1.361,00","","0,15%"
"17.10.2006","1.364,00","1.369,00","1.369,00","1.356,90","","-0,37%"
"16.10.2006","1.369,00","1.365,60","1.370,20","1.364,50","","0,25%"
"13.10.2006","1.365,60","1.362,80","1.366,60","1.360,50","","0,21%"
"12.10.2006","1.362,80","1.349,90","1.363,80","1.349,90","","0,95%"
"11.10.2006","1.350,00","1.353,30","1.354,00","1.343,60","","-0,25%"
"10.10.2006","1.353,40","1.350,60","1.354,20","1.348,60","","0,20%"
"09.10.2006","1.350,70","1.349,60","1.352,70","1.346,50","","0,08%"
"06.10.2006","1.349,60","1.353,20","1.353,20","1.344,20","","-0,27%"
"05.10.2006","1.353,20","1.349,80","1.353,80","1.347,80","","0,22%"
"04.10.2006","1.350,20","1.333,80","1.350,20","1.331,50","","1,21%"
"03.10.2006","1.334,10","1.331,30","1.338,30","1.327,10","","0,21%"
"02.10.2006","1.331,30","1.335,80","1.338,50","1.330,30","","-0,34%"
"29.09.2006","1.335,80","1.339,20","1.339,90","1.335,60","","-0,25%"
"28.09.2006","1.339,20","1.336,60","1.340,30","1.333,80","","0,19%"
"27.09.2006","1.336,60","1.336,10","1.340,10","1.333,50","","0,02%"
"26.09.2006","1.336,30","1.326,30","1.336,60","1.325,30","","0,75%"
"25.09.2006","1.326,40","1.314,80","1.329,30","1.311,60","","0,88%"
"22.09.2006","1.314,80","1.318,00","1.318,00","1.310,90","","-0,24%"
"21.09.2006","1.318,00","1.324,90","1.328,20","1.315,50","","-0,54%"
"20.09.2006","1.325,20","1.318,30","1.328,50","1.318,30","","0,52%"
"19.09.2006","1.318,30","1.321,20","1.322,00","1.312,20","","-0,22%"
"18.09.2006","1.321,20","1.319,80","1.324,90","1.318,20","","0,10%"
"15.09.2006","1.319,90","1.316,30","1.324,70","1.316,30","","0,27%"
"14.09.2006","1.316,30","1.318,00","1.318,00","1.313,20","","-0,14%"
"13.09.2006","1.318,10","1.312,70","1.319,90","1.311,10","","0,38%"
"12.09.2006","1.313,10","1.299,50","1.314,30","1.299,50","","1,05%"
"11.09.2006","1.299,50","1.298,90","1.302,40","1.290,90","","0,05%"
"08.09.2006","1.298,90","1.294,00","1.300,10","1.294,00","","0,38%"
"07.09.2006","1.294,00","1.300,20","1.301,20","1.292,10","","-0,48%"
"06.09.2006","1.300,30","1.313,00","1.313,00","1.299,30","","-0,98%"
"05.09.2006","1.313,20","1.310,90","1.314,70","1.308,80","","0,17%"
"01.09.2006","1.311,00","1.303,80","1.312,00","1.303,80","","0,55%"
"31.08.2006","1.303,80","1.304,20","1.306,10","1.302,50","","-0,04%"
"30.08.2006","1.304,30","1.303,70","1.306,70","1.302,20","","0,00%"
"29.08.2006","1.304,30","1.301,60","1.305,00","1.295,30","","0,19%"
"28.08.2006","1.301,80","1.295,10","1.305,00","1.294,00","","0,52%"
"25.08.2006","1.295,10","1.295,90","1.298,90","1.292,40","","-0,08%"
"24.08.2006","1.296,10","1.293,00","1.297,20","1.291,40","","0,24%"
"23.08.2006","1.293,00","1.298,70","1.301,50","1.289,50","","-0,45%"
"22.08.2006","1.298,80","1.297,50","1.302,50","1.294,40","","0,10%"
"21.08.2006","1.297,50","1.302,30","1.302,30","1.295,50","","-0,37%"
"18.08.2006","1.302,30","1.297,50","1.302,30","1.293,60","","0,37%"
"17.08.2006","1.297,50","1.295,40","1.300,80","1.292,70","","0,16%"
"16.08.2006","1.295,40","1.285,30","1.296,20","1.285,30","","0,76%"
"15.08.2006","1.285,60","1.268,20","1.286,20","1.268,20","","1,37%"
"14.08.2006","1.268,20","1.266,70","1.278,90","1.266,70","","0,12%"
"11.08.2006","1.266,70","1.271,60","1.271,60","1.262,10","","-0,40%"
"10.08.2006","1.271,80","1.265,70","1.272,50","1.261,30","","0,46%"
"09.08.2006","1.266,00","1.271,10","1.283,70","1.264,70","","-0,43%"
"08.08.2006","1.271,50","1.275,70","1.282,80","1.268,40","","-0,34%"
"07.08.2006","1.275,80","1.279,30","1.279,30","1.273,00","","-0,28%"
"04.08.2006","1.279,40","1.280,30","1.292,90","1.273,80","","-0,07%"
"03.08.2006","1.280,30","1.278,20","1.284,00","1.271,20","","0,14%"
"02.08.2006","1.278,50","1.270,70","1.283,40","1.270,70","","0,60%"
"01.08.2006","1.270,90","1.278,50","1.278,70","1.265,70","","-0,45%"
"31.07.2006","1.276,70","1.278,50","1.278,70","1.274,30","","-0,14%"
"28.07.2006","1.278,50","1.263,20","1.280,40","1.263,20","","1,21%"
"27.07.2006","1.263,20","1.268,20","1.275,80","1.261,90","","-0,41%"
"26.07.2006","1.268,40","1.268,90","1.273,90","1.261,90","","-0,04%"
"25.07.2006","1.268,90","1.260,90","1.272,40","1.257,20","","0,63%"
"24.07.2006","1.260,90","1.240,20","1.262,50","1.240,20","","1,66%"
"21.07.2006","1.240,30","1.249,10","1.251,00","1.238,70","","-0,70%"
"20.07.2006","1.249,10","1.259,80","1.262,60","1.249,10","","-0,85%"
"19.07.2006","1.259,80","1.236,70","1.261,80","1.236,70","","1,85%"
"18.07.2006","1.236,90","1.234,50","1.239,90","1.224,50","","0,19%"
"17.07.2006","1.234,50","1.236,20","1.240,10","1.231,50","","-0,14%"
"14.07.2006","1.236,20","1.242,30","1.242,70","1.228,50","","-0,49%"
"13.07.2006","1.242,30","1.258,60","1.258,60","1.241,40","","-1,30%"
"12.07.2006","1.258,60","1.272,40","1.273,30","1.257,30","","-1,09%"
"11.07.2006","1.272,50","1.267,30","1.273,60","1.259,70","","0,41%"
"10.07.2006","1.267,30","1.265,50","1.274,10","1.264,50","","0,14%"
"07.07.2006","1.265,50","1.274,10","1.275,40","1.263,10","","-0,67%"
"06.07.2006","1.274,10","1.270,60","1.278,30","1.270,60","","0,25%"
"05.07.2006","1.270,90","1.280,00","1.280,00","1.265,90","","-0,73%"
"03.07.2006","1.280,20","1.270,10","1.280,40","1.270,10","","0,79%"
"30.06.2006","1.270,20","1.272,90","1.276,30","1.270,20","","-0,21%"
"29.06.2006","1.272,90","1.245,90","1.272,90","1.245,90","","2,16%"
"28.06.2006","1.246,00","1.239,00","1.247,10","1.237,60","","0,55%"
"27.06.2006","1.239,20","1.250,50","1.253,40","1.238,90","","-0,91%"
"26.06.2006","1.250,60","1.244,50","1.250,90","1.243,70","","0,49%"
"23.06.2006","1.244,50","1.245,60","1.253,10","1.241,40","","-0,09%"
"22.06.2006","1.245,60","1.251,90","1.251,90","1.241,50","","-0,53%"
"21.06.2006","1.252,20","1.240,10","1.258,00","1.240,10","","0,98%"
"20.06.2006","1.240,10","1.240,10","1.249,00","1.238,90","","0,00%"
"19.06.2006","1.240,10","1.251,50","1.255,90","1.237,20","","-0,91%"
"16.06.2006","1.251,50","1.256,20","1.256,30","1.246,30","","-0,37%"
"15.06.2006","1.256,20","1.230,00","1.258,60","1.230,00","","2,13%"
"14.06.2006","1.230,00","1.223,70","1.231,50","1.219,30","","0,51%"
"13.06.2006","1.223,70","1.236,10","1.243,40","1.222,50","","-1,03%"
"12.06.2006","1.236,40","1.252,30","1.255,20","1.236,20","","-1,27%"
"09.06.2006","1.252,30","1.257,90","1.262,60","1.250,00","","-0,45%"
"08.06.2006","1.257,90","1.256,10","1.259,80","1.235,20","","0,14%"
"07.06.2006","1.256,20","1.263,60","1.272,50","1.255,80","","-0,60%"
"06.06.2006","1.263,80","1.265,20","1.269,90","1.254,50","","-0,12%"
"05.06.2006","1.265,30","1.288,20","1.288,20","1.264,70","","-1,78%"
"02.06.2006","1.288,20","1.285,70","1.290,70","1.280,20","","0,19%"
"01.06.2006","1.285,70","1.270,00","1.285,70","1.269,20","","1,23%"
"31.05.2006","1.270,10","1.259,40","1.270,10","1.259,40","","0,82%"
"30.05.2006","1.259,80","1.280,00","1.280,00","1.259,80","","-1,59%"
"26.05.2006","1.280,20","1.272,70","1.280,50","1.272,50","","0,57%"
"25.05.2006","1.272,90","1.258,40","1.273,30","1.258,40","","1,14%"
"24.05.2006","1.258,60","1.256,60","1.264,50","1.245,30","","0,16%"
"23.05.2006","1.256,60","1.262,10","1.273,70","1.256,20","","-0,44%"
"22.05.2006","1.262,10","1.267,00","1.268,80","1.253,00","","-0,39%"
"19.05.2006","1.267,00","1.261,80","1.272,20","1.256,30","","0,41%"
"18.05.2006","1.261,80","1.270,20","1.274,90","1.261,80","","-0,67%"
"17.05.2006","1.270,30","1.291,70","1.291,70","1.267,30","","-1,69%"
"16.05.2006","1.292,10","1.294,50","1.297,90","1.288,50","","-0,19%"
"15.05.2006","1.294,50","1.291,20","1.294,80","1.284,50","","0,26%"
"12.05.2006","1.291,20","1.305,90","1.305,90","1.290,40","","-1,13%"
"11.05.2006","1.305,90","1.322,60","1.322,60","1.303,50","","-1,28%"
"10.05.2006","1.322,80","1.324,60","1.325,50","1.317,40","","-0,17%"
"09.05.2006","1.325,10","1.324,70","1.326,60","1.322,50","","0,03%"
"08.05.2006","1.324,70","1.325,80","1.326,70","1.322,90","","-0,08%"
"05.05.2006","1.325,80","1.312,20","1.326,50","1.312,20","","1,04%"
"04.05.2006","1.312,20","1.307,80","1.315,10","1.307,80","","0,34%"
"03.05.2006","1.307,80","1.313,20","1.313,50","1.303,90","","-0,41%"
"02.05.2006","1.313,20","1.305,20","1.313,70","1.305,20","","0,61%"
"01.05.2006","1.305,20","1.310,60","1.317,20","1.303,50","","-0,41%"
"28.04.2006","1.310,60","1.309,70","1.316,00","1.306,20","","0,07%"
"27.04.2006","1.309,70","1.305,40","1.315,00","1.295,60","","0,33%"
"26.04.2006","1.305,40","1.301,70","1.311,00","1.301,70","","0,28%"
"25.04.2006","1.301,70","1.308,10","1.310,80","1.299,20","","-0,49%"
"24.04.2006","1.308,10","1.311,30","1.311,30","1.303,80","","-0,24%"
"21.04.2006","1.311,30","1.311,50","1.317,70","1.306,60","","-0,02%"
"20.04.2006","1.311,50","1.309,90","1.318,20","1.306,40","","0,12%"
"19.04.2006","1.309,90","1.307,70","1.310,40","1.302,80","","0,17%"
"18.04.2006","1.307,70","1.285,30","1.309,00","1.285,30","","1,74%"
"17.04.2006","1.285,30","1.289,10","1.292,50","1.280,70","","-0,29%"
"13.04.2006","1.289,10","1.288,10","1.292,10","1.283,40","","0,08%"
"12.04.2006","1.288,10","1.286,60","1.290,90","1.286,50","","0,12%"
"11.04.2006","1.286,60","1.296,60","1.300,70","1.283,00","","-0,77%"
"10.04.2006","1.296,60","1.295,50","1.300,70","1.293,20","","0,08%"
"07.04.2006","1.295,50","1.309,00","1.314,10","1.294,20","","-1,03%"
"06.04.2006","1.309,00","1.311,60","1.312,00","1.302,40","","-0,20%"
"05.04.2006","1.311,60","1.305,90","1.312,80","1.304,80","","0,44%"
"04.04.2006","1.305,90","1.297,80","1.307,50","1.294,70","","0,62%"
"03.04.2006","1.297,80","1.302,90","1.309,20","1.296,70","","0,23%"
"31.03.2006","1.294,80","1.300,20","1.303,00","1.294,80","","-0,42%"
"30.03.2006","1.300,20","1.302,90","1.310,20","1.296,70","","-0,21%"
"29.03.2006","1.302,90","1.293,20","1.305,60","1.293,20","","0,75%"
"28.03.2006","1.293,20","1.301,60","1.306,20","1.291,80","","-0,65%"
"27.03.2006","1.301,60","1.303,00","1.303,70","1.299,10","","-0,11%"
"24.03.2006","1.303,00","1.301,70","1.306,50","1.298,90","","0,10%"
"23.03.2006","1.301,70","1.305,00","1.305,00","1.298,10","","-0,25%"
"22.03.2006","1.305,00","1.297,20","1.306,00","1.295,80","","0,60%"
"21.03.2006","1.297,20","1.305,10","1.310,90","1.295,80","","-0,61%"
"20.03.2006","1.305,10","1.307,20","1.310,00","1.303,60","","-0,16%"
"17.03.2006","1.307,20","1.305,30","1.309,80","1.305,30","","0,15%"
"16.03.2006","1.305,30","1.303,00","1.310,50","1.303,00","","0,18%"
"15.03.2006","1.303,00","1.297,50","1.304,40","1.295,00","","0,42%"
"14.03.2006","1.297,50","1.284,10","1.298,10","1.282,70","","1,04%"
"13.03.2006","1.284,10","1.281,60","1.287,40","1.281,60","","0,20%"
"10.03.2006","1.281,60","1.272,20","1.284,40","1.271,10","","0,74%"
"09.03.2006","1.272,20","1.278,50","1.282,70","1.272,20","","-0,49%"
"08.03.2006","1.278,50","1.275,90","1.280,30","1.268,40","","0,20%"
"07.03.2006","1.275,90","1.278,30","1.278,30","1.271,10","","-0,19%"
"06.03.2006","1.278,30","1.287,20","1.288,20","1.275,70","","-0,69%"
"03.03.2006","1.287,20","1.289,10","1.297,30","1.284,20","","-0,15%"
"02.03.2006","1.289,10","1.291,20","1.291,20","1.283,20","","-0,16%"
"01.03.2006","1.291,20","1.280,70","1.291,80","1.280,70","","0,82%"
"28.02.2006","1.280,70","1.294,10","1.294,10","1.278,70","","-1,04%"
"27.02.2006","1.294,10","1.289,40","1.297,60","1.289,40","","0,36%"
"24.02.2006","1.289,40","1.287,80","1.292,10","1.285,60","","0,12%"
"23.02.2006","1.287,80","1.292,70","1.293,80","1.285,10","","-0,38%"
"22.02.2006","1.292,70","1.283,00","1.294,20","1.283,00","","0,76%"
"21.02.2006","1.283,00","1.287,20","1.291,90","1.281,30","","-0,33%"
"17.02.2006","1.287,20","1.289,40","1.289,50","1.284,10","","-0,17%"
"16.02.2006","1.289,40","1.280,00","1.289,40","1.280,00","","0,73%"
"15.02.2006","1.280,00","1.275,50","1.281,00","1.271,10","","0,35%"
"14.02.2006","1.275,50","1.262,90","1.278,20","1.260,80","","1,00%"
"13.02.2006","1.262,90","1.267,00","1.267,00","1.258,30","","-0,32%"
"10.02.2006","1.267,00","1.263,80","1.269,90","1.255,00","","0,25%"
"09.02.2006","1.263,80","1.265,70","1.274,60","1.262,80","","-0,15%"
"08.02.2006","1.265,70","1.254,80","1.266,50","1.254,80","","0,87%"
"07.02.2006","1.254,80","1.265,00","1.265,80","1.253,60","","-0,81%"
"06.02.2006","1.265,00","1.264,00","1.267,00","1.261,60","","0,08%"
"03.02.2006","1.264,00","1.270,80","1.270,90","1.261,00","","-0,54%"
"02.02.2006","1.270,80","1.282,50","1.282,50","1.267,70","","-0,91%"
"01.02.2006","1.282,50","1.280,10","1.283,30","1.277,60","","0,19%"
